label,text
0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise &lt;#&gt; from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola"
0,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
1,"Congratulations! Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call [PHONE] NOW! Only 10p per minute. BT-national-rate."
1,Save money on wedding lingerie at [URL] Choose from a superb selection with national delivery. Brought to you by WeddingFriend
0,In work now. Going have in few min.
0,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
0,I'll text you when I drop x off
0,Captain is in our room:)
0,So are you guys asking that i get that slippers again or its gone with last year
0,I am not at all happy with what you saying or doing
0,Jason says it's cool if we pick some up from his place in like an hour
1,You have 1 new voicemail. Please call [PHONE].
0,Hope youÂre not having too much fun without me!! see u tomorrow love jess x
0,If you don't respond imma assume you're still asleep and imma start calling n shit
0,Nite...
0,I dont thnk its a wrong calling between us
0,Yeah I can still give you a ride
0,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
0,Ok that's great thanx a lot.
0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
0,Yes i thought so. Thanks.
0,If I get there before you after your ten billion calls and texts so help me god
0,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
0,If u dun drive then how i go 2 sch.
0,Are you in castor? You need to see something
0,Yeah do! Donât stand to close tho- youâll catch something!
0,Haha... Yup hopefully we will lose a few kg by mon. after hip hop can go orchard and weigh again
0,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
0,Quite late lar... Ard 12 anyway i wun b drivin...
0,U still going to the mall?
0,Send me yetty's number pls.
0,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
0,No. On the way home. So if not for the long dry spell the season would have been over
0,Hello which the site to download songs its urgent pls
0,What's happening with you. Have you gotten a job and have you begun registration for permanent residency
1,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call [PHONE]. When booking quote 1st class x 2
0,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff."
0,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
0,Mathews or tait or edwards or anderson
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
0,Poor girl can't go one day lmao
0,3 pa but not selected.
1,"If you don't, your prize will go to another customer. T&C at [URL] 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
1,"January Male Sale! Hot Gay chat now cheaper, call [PHONE]. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call [PHONE] (10p/min)"
0,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
0,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
0,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
1,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
0,How long does applebees fucking take
0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
0,Come aftr &lt;DECIMAL&gt; ..now i m cleaning the house
0,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
0,Joy's father is John. Then John is the NAME of Joy's father. Mandan
0,And whenever you and i see we can still hook up too.
0,I AM AT A PARTY WITH ALEX NICHOLS
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: [PHONE] PO BOX 114/14 TCR/W1
0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs [URL]
0,And now electricity just went out fml.
0,"Yun ah.the ubi one say if Ã¼ wan call by tomorrow.call [PHONE] look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.Ã¨n"
0,Its a great day. Do have yourself a beautiful one.
0,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
0,Get me out of this dump heap. My mom decided to come to lowes. BORING.
0,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
0,Lol they were mad at first but then they woke up and gave in.
0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
0,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
0,I want to sent &lt;#&gt; mesages today. Thats y. Sorry if i hurts
0,Boooo you always work. Just quit.
1,"URGENT! Your Mobile No. was awarded Â£2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline [PHONE] BOX42WR29C, 150PPM"
0,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
0,Ok lor then we go tog lor...
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed [PHONE]p per logo/pic"
0,Another month. I need chocolate weed and alcohol.
0,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging
0,Dude we should go sup again
0,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
0,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
0,Please da call me any mistake from my side sorry da. Pls da goto doctor.
0,I just saw ron burgundy captaining a party boat so yeah
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
0,what number do u live at? Is it 11?
0,She told to hr that he want posting in chennai:)because i'm working here:)
1,"Urgent -call [PHONE]from Landline. Your complimentary 4* Ibiza Holiday or Â£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
0,My birthday is on feb &lt;#&gt; da. .
1,"For ur chance to win a Â£250 wkly shopping spree TXT: SHOP to 80878. T's&C's [URL] custcare [PHONE], 1x150p/wk"
0,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL &lt;#&gt;
0,Shopping? Eh ger i toking abt syd leh...Haha
0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
0,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
1,Please CALL [PHONE] immediately as there is an urgent message waiting for you.
1,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help[PHONE]p a msg Send stop to stop txts
0,Alright took the morphine. Back in yo.
0,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter.."
0,Ok lor... But buy wat?
0,How much did ur hdd casing cost.
0,I place all ur points on e cultures module already.
0,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now
0,Where wuld I be without my baby? The thought alone mite break me and I donÂt wanna go crazy but everyboy needs his lady xxxxxxxx
0,Oh is it! Which brand?
0,Exactly. Anyways how far. Is jide her to study or just visiting
0,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
0,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost &lt;#&gt; bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe"
0,Can you please send me my aunty's number
0,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
0,"Just sent again. Do you scream and moan in bed, princess?"
0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
0,Oops. 4 got that bit.
0,"Yeah that's what I thought, lemme know if anything's goin on later"
1,"Congratulations - Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call [PHONE] NOW! Only 10p per minute. BT-national-rate"
0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
0,"Just making dinner, you ?"
0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IÂm knackered and iÂm dreading work tonight. What are thou upto tonight. X
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number [PHONE]. No prepayment. Direct access!
0,Sorry da. I gone mad so many pending works what to do.
0,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is &lt;#&gt;
0,I did. One slice and one breadstick. Lol
0,If i said anything wrong sorry de:-)
0,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
0,"St andre, virgil's cream"
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call [PHONE].
